latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
47.35503,-101.83874,301.5,0.41,0.6,2021-06-24,0748,1,nominal,2.0NRT,284,1.6,N
47.35679,-101.83503,297.3,0.41,0.6,2021-06-24,0748,1,nominal,2.0NRT,286.2,1.3,N
42.49684,-73.81612,298.9,0.51,0.66,2021-06-24,0748,1,nominal,2.0NRT,282.9,0.9,N
43.12234,-79.17406,295.7,0.54,0.51,2021-06-24,0748,1,nominal,2.0NRT,284.5,0.4,N
43.27164,-79.80132,303.1,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,287.5,1.5,N
43.26303,-79.80529,320.9,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,289.8,3.4,N
43.26447,-79.81121,303.6,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,286.6,2.2,N
42.81545,-80.09174,308.4,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,286.5,1.9,N
42.81258,-80.09952,299,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,284.8,2.2,N
42.81115,-80.09367,299.2,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,286.2,2.6,N
42.80828,-80.10143,324,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,286.2,2.2,N
42.80684,-80.0956,326.8,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,288.2,2.6,N
42.80396,-80.10333,312.5,0.5,0.49,2021-06-24,0748,1,nominal,2.0NRT,286.1,1.9,N
49.73668,-101.20808,298,0.51,0.49,2021-06-24,0930,1,nominal,2.0NRT,281.9,0.5,N
49.4728,-103.70776,301,0.41,0.45,2021-06-24,0930,1,nominal,2.0NRT,282.1,0.5,N
47.83349,-98.68185,301.1,0.37,0.58,2021-06-24,0930,1,nominal,2.0NRT,284,0.8,N
48.09597,-102.6368,295.1,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,278.9,0.6,N
48.03556,-102.86783,304.5,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,274.9,1.1,N
47.96042,-102.68484,301.3,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,282,1.1,N
47.90513,-102.44142,295.8,0.5,0.49,2021-06-24,0930,1,nominal,2.0NRT,283.7,0.4,N
47.95695,-102.68622,303.1,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,282.2,0.6,N
47.99291,-102.84962,298.9,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,277.2,0.9,N
47.9443,-102.69321,313.3,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,284.2,1.3,N
48.02661,-103.23234,312.3,0.46,0.47,2021-06-24,0930,1,nominal,2.0NRT,281.1,1.6,N
47.82649,-102.60905,295.2,0.5,0.49,2021-06-24,0930,1,nominal,2.0NRT,283.6,0.5,N
47.78136,-102.45305,297.5,0.51,0.49,2021-06-24,0930,1,nominal,2.0NRT,284.2,1.2,N
47.78405,-102.45165,301.3,0.51,0.49,2021-06-24,0930,1,nominal,2.0NRT,284,0.6,N
47.84047,-102.69485,327.6,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,284.9,2.9,N
47.98438,-103.44709,318.9,0.46,0.47,2021-06-24,0930,1,nominal,2.0NRT,284.4,1.9,N
47.78716,-103.03385,300.9,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,281.9,0.8,N
47.75999,-102.9249,298.5,0.49,0.48,2021-06-24,0930,1,nominal,2.0NRT,283,0.8,N
47.76269,-102.99287,303.2,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,282.2,0.9,N
47.70415,-102.89297,308.3,0.49,0.48,2021-06-24,0930,1,nominal,2.0NRT,282.9,0.9,N
47.72177,-103.15245,320.1,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,283.7,2.5,N
47.73654,-103.32668,299,0.47,0.48,2021-06-24,0930,1,nominal,2.0NRT,281.6,0.5,N
47.65469,-103.07319,304.3,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,283.6,1.1,N
47.56907,-103.16797,300.8,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,282.4,0.9,N
49.10042,-123.01353,301.6,0.53,0.5,2021-06-24,0930,1,nominal,2.0NRT,284.6,1,N
48.88845,-122.73667,306.1,0.52,0.5,2021-06-24,0930,1,nominal,2.0NRT,287.9,1.8,N
48.88887,-122.73477,299.6,0.52,0.5,2021-06-24,0930,1,nominal,2.0NRT,287.7,1.2,N
48.88427,-122.73543,297.8,0.52,0.5,2021-06-24,0930,1,nominal,2.0NRT,286.2,1.2,N
48.25698,-116.82674,302.9,0.45,0.39,2021-06-24,0930,1,nominal,2.0NRT,286.7,2.3,N
46.54441,-111.92093,297.3,0.39,0.36,2021-06-24,0930,1,nominal,2.0NRT,284.8,0.6,N
47.5686,-122.33993,301.4,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,286.7,0.8,N
46.42833,-116.97173,303.3,0.43,0.38,2021-06-24,0930,1,nominal,2.0NRT,292.4,1.1,N
43.72248,-104.92895,303.6,0.5,0.49,2021-06-24,0930,1,nominal,2.0NRT,285.6,0.8,N
43.71815,-104.93086,337.1,0.5,0.49,2021-06-24,0930,1,nominal,2.0NRT,286.5,4.3,N
43.95145,-106.48218,296,0.42,0.45,2021-06-24,0930,1,nominal,2.0NRT,283.5,0.5,N
43.46749,-105.46427,303.1,0.48,0.48,2021-06-24,0930,1,nominal,2.0NRT,284.7,0.7,N
45.64755,-120.21619,301.5,0.55,0.43,2021-06-24,0930,1,nominal,2.0NRT,289.5,0.3,N
45.15555,-123.05762,303.1,0.49,0.49,2021-06-24,0930,1,nominal,2.0NRT,285.1,0.6,N
44.54306,-117.42098,301.7,0.43,0.38,2021-06-24,0930,1,nominal,2.0NRT,289.5,0.7,N
43.69857,-116.28666,297.9,0.4,0.37,2021-06-24,0930,1,nominal,2.0NRT,287.5,0.2,N
42.68643,-111.58929,312.8,0.43,0.38,2021-06-24,0930,1,nominal,2.0NRT,272.6,2.1,N
43.18003,-115.73429,313,0.39,0.36,2021-06-24,0930,1,nominal,2.0NRT,287.4,0.8,N
43.14654,-115.66962,306.3,0.39,0.36,2021-06-24,0930,1,nominal,2.0NRT,286.3,1.1,N
41.00621,-108.96304,298.1,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.3,1.6,N
41.00383,-108.97112,308.7,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,285.1,3.3,N
41.00145,-108.97928,339.4,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,287.8,11.5,N
41.00009,-108.973,303.4,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.4,3.3,N
40.99771,-108.9811,323.7,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.7,5.6,N
40.99262,-108.97676,333.1,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.2,6,N
40.98887,-108.97855,316,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,279.8,3,N
41.00205,-108.97918,334.7,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,287.4,7,N
41.00071,-108.97285,309.6,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.8,7,N
40.99829,-108.981,327.6,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,283.4,7,N
40.99323,-108.97664,328.7,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,282.8,5.1,N
40.98947,-108.97846,321.7,0.57,0.43,2021-06-24,0936,1,nominal,2.0NRT,280.6,5.1,N
39.81806,-108.80019,301,0.41,0.45,2021-06-24,0936,1,nominal,2.0NRT,282.5,0.7,N
39.81412,-108.80175,296.9,0.41,0.45,2021-06-24,0936,1,nominal,2.0NRT,282.6,0.7,N
41.61029,-120.76521,299.6,0.53,0.42,2021-06-24,0936,1,nominal,2.0NRT,286.3,1.2,N
40.39807,-120.7709,299,0.51,0.41,2021-06-24,0936,1,nominal,2.0NRT,282.8,0.8,N
39.75211,-122.19461,303.1,0.39,0.44,2021-06-24,0936,1,nominal,2.0NRT,291.5,0.7,N
35.54006,-101.89719,316,0.6,0.7,2021-06-24,0936,1,nominal,2.0NRT,291,2,N
35.53819,-101.89084,307.7,0.6,0.7,2021-06-24,0936,1,nominal,2.0NRT,291.4,2,N
39.3499,-120.98193,311.8,0.51,0.41,2021-06-24,0936,1,nominal,2.0NRT,285.2,1.2,N
38.00434,-121.93567,299,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,286.5,0.8,N
37.88574,-121.18508,302.8,0.5,0.41,2021-06-24,0936,1,nominal,2.0NRT,287.8,0.5,N
37.78398,-121.17065,318.1,0.5,0.41,2021-06-24,0936,1,nominal,2.0NRT,287.6,1.8,N
37.6905,-120.90385,307,0.48,0.4,2021-06-24,0936,1,nominal,2.0NRT,287.6,1,N
37.75486,-121.65825,297,0.52,0.42,2021-06-24,0936,1,nominal,2.0NRT,286,0.4,N
37.57992,-120.69756,319.2,0.47,0.4,2021-06-24,0936,1,nominal,2.0NRT,288.4,2,N
37.58026,-120.69932,316.8,0.47,0.4,2021-06-24,0936,1,nominal,2.0NRT,288.2,2.1,N
37.45466,-121.93049,305.1,0.53,0.42,2021-06-24,0936,1,nominal,2.0NRT,288.3,0.7,N
36.35768,-114.91101,319,0.4,0.37,2021-06-24,0936,1,nominal,2.0NRT,293.8,2.1,N
37.0839,-120.16449,301,0.45,0.39,2021-06-24,0936,1,nominal,2.0NRT,290.7,0.6,N
36.13281,-115.03914,304.1,0.4,0.37,2021-06-24,0936,1,nominal,2.0NRT,293.8,1,N
36.5935,-118.21437,301.8,0.39,0.37,2021-06-24,0936,1,nominal,2.0NRT,286.1,0.7,N
36.59016,-118.21497,300.8,0.39,0.37,2021-06-24,0936,1,nominal,2.0NRT,285.9,0.7,N
35.51934,-113.31584,310.8,0.46,0.39,2021-06-24,0936,1,nominal,2.0NRT,287.5,1.1,N
35.51841,-113.3109,297.8,0.46,0.39,2021-06-24,0936,1,nominal,2.0NRT,286.9,1.1,N
32.49651,-101.35371,337.7,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,291.7,5.3,N
32.49409,-101.34582,312.4,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,291.7,5.3,N
36.51203,-119.91504,306.5,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,289.1,0.6,N
36.5115,-119.91624,305,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,289.4,1,N
32.4971,-101.34776,342.2,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.2,8.8,N
32.49041,-101.35076,310.7,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,291.8,2.2,N
35.03677,-111.91357,298.3,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,274.7,2.1,N
35.03563,-111.90786,310.3,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,283.1,2.1,N
35.03185,-111.90895,322.9,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,279,2.1,N
35.02805,-111.90999,303.8,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,269,1.7,N
35.01406,-111.91995,315.5,0.54,0.42,2021-06-24,0936,1,nominal,2.0NRT,267.5,3,N
32.41142,-101.6355,318.1,0.75,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.4,3.8,N
35.01782,-112.05655,302.3,0.53,0.42,2021-06-24,0936,1,nominal,2.0NRT,282.5,2.3,N
32.41212,-101.63409,312.8,0.75,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.7,2.7,N
32.36065,-101.6125,301.6,0.76,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.4,1.3,N
32.28997,-101.75195,312,0.74,0.76,2021-06-24,0936,1,nominal,2.0NRT,291.7,2.1,N
32.28769,-101.74442,307.2,0.75,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.3,2.1,N
32.28836,-101.74537,312.5,0.75,0.77,2021-06-24,0936,1,nominal,2.0NRT,292.2,1.5,N
32.26014,-101.82623,302.7,0.74,0.76,2021-06-24,0936,1,nominal,2.0NRT,291.6,1.3,N
32.21135,-101.93665,310.4,0.73,0.76,2021-06-24,0936,1,nominal,2.0NRT,291.9,2,N
35.96422,-120.006,300.7,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,289.8,0.4,N
32.10675,-101.80949,306.5,0.75,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.4,0.8,N
35.73315,-119.33141,302.9,0.41,0.37,2021-06-24,0936,1,nominal,2.0NRT,290,0.4,N
32.62438,-104.4705,305.5,0.52,0.66,2021-06-24,0936,1,nominal,2.0NRT,289.6,0.9,N
32.18029,-103.1747,330,0.63,0.72,2021-06-24,0936,1,nominal,2.0NRT,290.1,3.9,N
32.18079,-103.17511,324.3,0.63,0.72,2021-06-24,0936,1,nominal,2.0NRT,290,3.2,N
33.66837,-109.33012,297.6,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,278.8,1.9,N
31.64672,-101.7675,335,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.4,11.3,N
31.64439,-101.75977,338.7,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,293.3,12.1,N
31.63677,-101.64985,307.2,0.79,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.3,1.6,N
31.63972,-101.76257,348.5,0.78,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.9,7.4,N
31.64201,-101.77031,307.7,0.77,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.3,7.4,N
33.50051,-109.37773,296.7,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,275.2,1.4,N
33.49933,-109.37254,298.5,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,272.9,1.4,N
33.49961,-109.39486,311.9,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,284.1,2.8,N
33.49842,-109.3896,316.4,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,283.1,2.9,N
33.49724,-109.38439,309,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,279.7,2.9,N
33.49635,-109.4015,327.2,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,287.7,2.8,N
33.4952,-109.39642,302.9,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,285.3,2.8,N
33.49403,-109.39126,295.6,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,281.1,1.7,N
33.49199,-109.40325,301.4,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286.5,2.8,N
33.48459,-109.41261,335.6,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,288.5,6.3,N
33.4803,-109.41465,327,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,288.3,2.1,N
33.48149,-109.41994,312.7,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286.5,2.1,N
33.47712,-109.42161,299.8,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286.5,2.1,N
33.47588,-109.41617,298.9,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286.5,2.1,N
33.47383,-109.42806,314.7,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,285.9,2.8,N
33.47267,-109.42297,302.8,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286.5,2.4,N
33.4598,-109.36651,296.7,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,283.4,0.8,N
33.46827,-109.42453,320.5,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,287.7,2.4,N
32.03363,-103.78632,300.9,0.58,0.7,2021-06-24,0936,1,nominal,2.0NRT,289.2,0.6,N
33.4639,-109.42622,300.3,0.52,0.5,2021-06-24,0936,1,nominal,2.0NRT,286,0.9,N
31.9493,-103.61562,303.8,0.6,0.71,2021-06-24,0936,1,nominal,2.0NRT,288.8,1.1,N
33.18601,-108.62106,307.8,0.58,0.52,2021-06-24,0936,1,nominal,2.0NRT,285.8,1.7,N
31.96934,-103.88267,302.9,0.58,0.7,2021-06-24,0936,1,nominal,2.0NRT,289.5,0.8,N
31.36234,-101.78356,304.3,0.79,0.78,2021-06-24,0936,1,nominal,2.0NRT,292.7,1.4,N
33.18172,-108.62418,305.1,0.58,0.52,2021-06-24,0936,1,nominal,2.0NRT,285.8,1.7,N
31.40207,-101.96733,302.1,0.77,0.77,2021-06-24,0936,1,nominal,2.0NRT,292,2.3,N
31.39763,-101.97775,307.6,0.77,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.8,2.2,N
31.39535,-101.9701,308.4,0.77,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.8,2.3,N
34.28584,-114.06773,305.1,0.45,0.39,2021-06-24,0936,1,nominal,2.0NRT,291.4,0.9,N
31.39684,-101.96824,309.8,0.77,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.9,2.4,N
31.39235,-101.97868,303,0.77,0.77,2021-06-24,0936,1,nominal,2.0NRT,291.8,2.4,N
31.5043,-102.64135,333,0.7,0.75,2021-06-24,0936,1,nominal,2.0NRT,292,7.6,N
31.50227,-102.63435,321,0.7,0.75,2021-06-24,0936,1,nominal,2.0NRT,292.3,6.7,N
34.62355,-117.10041,320.3,0.38,0.36,2021-06-24,0936,1,nominal,2.0NRT,293.3,2.1,N
34.8204,-118.7499,300.6,0.39,0.37,2021-06-24,0936,1,nominal,2.0NRT,288.1,0.7,N
31.43369,-103.21817,307.5,0.65,0.73,2021-06-24,0936,1,nominal,2.0NRT,290.4,0.9,N
34.35493,-116.85078,309.7,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,290,1,N
34.43096,-118.6449,309.9,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.5,1.1,N
34.33465,-118.52001,321.4,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,287.3,1.4,N
34.40096,-118.99621,297.5,0.4,0.37,2021-06-24,0936,1,nominal,2.0NRT,286.1,0.4,N
34.31956,-118.51034,301.8,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.6,0.5,N
34.24226,-118.38032,302.8,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.8,0.5,N
34.29152,-118.80271,314.2,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,285.1,1.2,N
34.07978,-117.49915,307.4,0.38,0.36,2021-06-24,0936,1,nominal,2.0NRT,289.4,0.9,N
34.07913,-117.49503,307.9,0.38,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.9,0.9,N
34.15275,-118.19199,307.6,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.5,0.7,N
33.95534,-117.12251,295.9,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,285.4,0.3,N
33.87712,-116.9974,299.8,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,287.2,0.4,N
34.03739,-118.10386,303.4,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,289,0.6,N
33.79347,-117.4757,302.1,0.38,0.36,2021-06-24,0936,1,nominal,2.0NRT,288.8,0.6,N
33.85393,-118.32954,306.5,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,293.5,0.7,N
33.82038,-118.24277,306.3,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,292.9,1.1,N
33.77712,-118.22659,303.1,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,291.5,0.7,N
33.79239,-118.35025,297.4,0.39,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.2,0.1,N
33.61307,-117.82363,304.9,0.38,0.36,2021-06-24,0936,1,nominal,2.0NRT,286.8,0.4,N
32.67277,-114.92924,303.6,0.44,0.38,2021-06-24,0936,1,nominal,2.0NRT,293.3,0.9,N
32.65017,-115.36213,314.1,0.42,0.38,2021-06-24,0936,1,nominal,2.0NRT,294,1.8,N
32.58498,-115.02277,314.4,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,293.7,1.3,N
32.64797,-115.36562,320.2,0.42,0.38,2021-06-24,0936,1,nominal,2.0NRT,295.3,1.8,N
32.58667,-115.02048,314.7,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,293.6,1.5,N
32.57104,-115.03391,330.6,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,294.2,3.4,N
32.5676,-115.03478,310.6,0.43,0.38,2021-06-24,0936,1,nominal,2.0NRT,293.5,1,N
32.51743,-114.95708,318.6,0.44,0.38,2021-06-24,0936,1,nominal,2.0NRT,294.4,1.7,N
32.33533,-114.90228,318.6,0.44,0.38,2021-06-24,0936,1,nominal,2.0NRT,294.2,1.4,N
30.49743,-109.63129,306.5,0.59,0.53,2021-06-24,0936,1,nominal,2.0NRT,288.4,1.7,N
30.49608,-109.62547,301.1,0.59,0.53,2021-06-24,0936,1,nominal,2.0NRT,288.2,1.7,N
30.48808,-109.63425,302.8,0.59,0.53,2021-06-24,0936,1,nominal,2.0NRT,289.3,1.1,N
30.49634,-109.6264,316,0.59,0.53,2021-06-24,0936,1,nominal,2.0NRT,288.8,2.2,N
30.4883,-109.63522,300.5,0.59,0.53,2021-06-24,0936,1,nominal,2.0NRT,289.2,1.5,N
28.6874,-106.08607,311.6,0.52,0.67,2021-06-24,0936,1,nominal,2.0NRT,291.7,1.6,N
28.93091,-110.82813,306.1,0.54,0.51,2021-06-24,0936,1,nominal,2.0NRT,291.8,1.9,N
26.38886,-108.57472,296.6,0.42,0.61,2021-06-24,0936,1,nominal,2.0NRT,269.9,1.3,N
48.25789,-116.82656,295.5,0.71,0.75,2021-06-24,1112,1,nominal,2.0NRT,284,1.7,N
49.16155,-123.00499,295.1,0.37,0.58,2021-06-24,1112,1,nominal,2.0NRT,277.5,0.6,N
49.09939,-123.01463,296.1,0.37,0.58,2021-06-24,1112,1,nominal,2.0NRT,275.6,0.4,N
48.88523,-122.73476,297.9,0.39,0.59,2021-06-24,1112,1,nominal,2.0NRT,284,1.6,N
48.47157,-122.55573,295.5,0.41,0.6,2021-06-24,1112,1,nominal,2.0NRT,283,1.1,N
17.8677,-71.40363,326.4,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,279.5,51.6,D
17.86675,-71.40852,327.5,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,276.5,51.6,D
17.87318,-71.3996,339.5,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,278.5,11.4,D
17.8713,-71.4094,353.3,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,279.2,51.6,D
17.87036,-71.41427,342.5,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,276.2,12.8,D
17.87772,-71.40047,341.8,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,277.3,12.5,D
17.87678,-71.40535,338.7,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,288.3,130.8,D
17.87397,-71.41999,325.9,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,274.6,9.5,D
17.88133,-71.40619,329,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,274.4,130.8,D
17.87945,-71.41596,325.7,0.52,0.5,2021-06-24,1730,1,nominal,2.0NRT,274.4,9.5,D
18.57829,-68.42988,327.7,0.51,0.41,2021-06-24,1730,1,nominal,2.0NRT,297.7,1.3,D
25.02207,-77.47493,334,0.46,0.63,2021-06-24,1730,1,nominal,2.0NRT,286,3.2,D
25.02104,-77.47931,340.2,0.46,0.63,2021-06-24,1730,1,nominal,2.0NRT,289.2,3.2,D
27.57424,-80.58218,337.4,0.61,0.71,2021-06-24,1730,1,nominal,2.0NRT,279.4,5,D
27.5066,-82.18303,333.2,0.76,0.77,2021-06-24,1730,1,nominal,2.0NRT,281.8,5.8,D
27.50488,-82.18253,331,0.76,0.77,2021-06-24,1730,1,nominal,2.0NRT,282.2,9.8,D
33.01142,-79.88313,328.6,0.41,0.61,2021-06-24,1730,1,low,2.0NRT,299.3,4.8,D
32.59787,-82.66095,333.9,0.6,0.71,2021-06-24,1730,1,nominal,2.0NRT,287.6,8.6,D
33.048,-81.5067,339.1,0.5,0.66,2021-06-24,1730,1,nominal,2.0NRT,292.8,5.3,D
33.04661,-81.51186,326.6,0.5,0.66,2021-06-24,1730,1,nominal,2.0NRT,294.5,5.3,D
33.05382,-81.50884,341,0.5,0.66,2021-06-24,1730,1,nominal,2.0NRT,294.6,5.3,D
33.05404,-81.53174,354.2,0.51,0.66,2021-06-24,1730,1,nominal,2.0NRT,299.9,51.1,D
33.79446,-80.48277,335.2,0.42,0.61,2021-06-24,1730,1,nominal,2.0NRT,296,2.6,D
33.79335,-80.48708,327.5,0.42,0.61,2021-06-24,1730,1,nominal,2.0NRT,296,2.6,D
33.79989,-80.48473,328.6,0.42,0.61,2021-06-24,1730,1,low,2.0NRT,299.1,5.1,D
34.31614,-79.05255,345.2,0.34,0.56,2021-06-24,1730,1,nominal,2.0NRT,297.5,3.5,D
34.64365,-78.31399,328.3,0.61,0.54,2021-06-24,1730,1,nominal,2.0NRT,296.1,1.8,D
34.06371,-80.73367,325,0.43,0.62,2021-06-24,1730,1,nominal,2.0NRT,294.3,6.6,D
34.69006,-79.24208,325.9,0.34,0.56,2021-06-24,1730,1,nominal,2.0NRT,297.1,1.6,D
34.69243,-79.24329,327.8,0.34,0.56,2021-06-24,1730,1,nominal,2.0NRT,298,1.6,D
35.05692,-77.97408,337.5,0.57,0.52,2021-06-24,1730,1,nominal,2.0NRT,301.8,6.1,D
35.07449,-78.70457,339.3,0.63,0.54,2021-06-24,1730,1,nominal,2.0NRT,297.7,7.9,D
34.80211,-80.04671,327.3,0.38,0.59,2021-06-24,1730,1,nominal,2.0NRT,299.9,2.3,D
35.36686,-77.75849,326.4,0.55,0.51,2021-06-24,1730,1,nominal,2.0NRT,295.9,1,D
35.04535,-79.21239,342.1,0.34,0.56,2021-06-24,1730,1,nominal,2.0NRT,297.7,6.2,D
35.41804,-77.70721,333.7,0.54,0.51,2021-06-24,1730,1,nominal,2.0NRT,295.1,1.8,D
35.05485,-79.45789,338.4,0.35,0.56,2021-06-24,1730,1,nominal,2.0NRT,295.6,3.7,D
35.49052,-77.74657,338,0.54,0.51,2021-06-24,1730,1,nominal,2.0NRT,296.3,3,D
34.83365,-80.86329,327,0.42,0.61,2021-06-24,1730,1,nominal,2.0NRT,291.3,3.3,D
35.81539,-77.33849,326.5,0.51,0.49,2021-06-24,1730,1,nominal,2.0NRT,300.1,3,D
35.79672,-77.61498,335.7,0.53,0.5,2021-06-24,1730,1,nominal,2.0NRT,299.1,4.6,D
35.79543,-77.62059,327.4,0.53,0.5,2021-06-24,1730,1,nominal,2.0NRT,297,4.6,D
35.45665,-79.09291,325.5,0.32,0.55,2021-06-24,1730,1,nominal,2.0NRT,295.8,0.9,D
35.85453,-77.4249,340.9,0.51,0.5,2021-06-24,1730,1,nominal,2.0NRT,300.2,7.8,D
36.19094,-76.1264,332.7,0.43,0.46,2021-06-24,1730,1,nominal,2.0NRT,296.1,3.5,D
36.19606,-76.12309,335.2,0.43,0.46,2021-06-24,1730,1,nominal,2.0NRT,295.4,6,D
36.19504,-76.12773,337.3,0.43,0.46,2021-06-24,1730,1,nominal,2.0NRT,296,3.5,D
35.66456,-78.5872,335.8,0.6,0.53,2021-06-24,1730,1,nominal,2.0NRT,301.3,6.5,D
35.29546,-80.23201,338,0.38,0.58,2021-06-24,1730,1,nominal,2.0NRT,297.1,4.6,D
35.92016,-77.66639,350.7,0.53,0.5,2021-06-24,1730,1,nominal,2.0NRT,308.8,38.6,D
35.94851,-78.1096,336.8,0.56,0.51,2021-06-24,1730,1,nominal,2.0NRT,300.3,6.8,D
35.95086,-78.11135,341.2,0.55,0.51,2021-06-24,1730,1,nominal,2.0NRT,301.2,9.3,D
